index	genome	identifier	file	clip	scale	sum_stat	description
2651	1	ENCFF395VTK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF395VTK.bigWig	32	2	mean	ChIP-seq:H3K9me3:HeLa-S3
2652	1	ENCFF941XAD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF941XAD.bigWig	32	2	mean	ChIP-seq:H3K9me3:fibroblast of dermis
2653	1	ENCFF156FHC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF156FHC.bigWig	32	2	mean	ChIP-seq:SP1:HepG2
2654	1	ENCFF298NRT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF298NRT.bigWig	32	2	mean	ChIP-seq:RBBP5:K562
2655	1	ENCFF416CGD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF416CGD.bigWig	32	2	mean	ChIP-seq:H3K27me3:Panc1
2656	1	ENCFF746QOK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF746QOK.bigWig	32	2	mean	ChIP-seq:HDAC1:K562
2657	1	ENCFF641KHZ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF641KHZ.bigWig	32	2	mean	ChIP-seq:H3K27ac:placenta
2658	1	ENCFF025UPR	/home/suncz/work/s02/Encode_epigenome/data/ENCFF025UPR.bigWig	32	2	mean	ChIP-seq:NFE2:K562
2659	1	ENCFF701BWL	/home/suncz/work/s02/Encode_epigenome/data/ENCFF701BWL.bigWig	32	2	mean	ChIP-seq:REST:PFSK-1
2660	1	ENCFF888VNZ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF888VNZ.bigWig	32	2	mean	ChIP-seq:REST:PFSK-1
2661	1	ENCFF617JIT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF617JIT.bigWig	32	2	mean	DNase-seq::AG20443
2662	1	ENCFF687HJQ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF687HJQ.bigWig	32	2	mean	ChIP-seq:E2F6:K562
2663	1	ENCFF696HEK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF696HEK.bigWig	32	2	mean	ChIP-seq:CTCF:Calu3
2664	1	ENCFF566NSN	/home/suncz/work/s02/Encode_epigenome/data/ENCFF566NSN.bigWig	32	2	mean	DNase-seq::head of caudate nucleus
2665	1	ENCFF918MIL	/home/suncz/work/s02/Encode_epigenome/data/ENCFF918MIL.bigWig	32	2	mean	ChIP-seq:ZNF274:HepG2
2666	1	ENCFF685RQB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF685RQB.bigWig	32	2	mean	ChIP-seq:ZNF274:HEK293
2667	1	ENCFF293HHY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF293HHY.bigWig	32	2	mean	ChIP-seq:H3K27ac:dorsolateral prefrontal cortex
2668	1	ENCFF273OMP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF273OMP.bigWig	32	2	mean	ChIP-seq:H3K4me1:pancreas
2669	1	ENCFF359XRG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF359XRG.bigWig	32	2	mean	ChIP-seq:H3K27me3:left ventricle myocardium inferior
2670	1	ENCFF243RUA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF243RUA.bigWig	32	2	mean	DNase-seq::posterior cingulate gyrus
2671	1	ENCFF239QNU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF239QNU.bigWig	32	2	mean	ChIP-seq:H3K27ac:upper lobe of right lung
2672	1	ENCFF563ZAN	/home/suncz/work/s02/Encode_epigenome/data/ENCFF563ZAN.bigWig	32	2	mean	ChIP-seq:H3K27me3:spleen
2673	1	ENCFF016KGC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF016KGC.bigWig	32	2	mean	DNase-seq::head of caudate nucleus
2674	1	ENCFF497DIH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF497DIH.bigWig	32	2	mean	DNase-seq::dorsolateral prefrontal cortex
2675	1	ENCFF654VVC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF654VVC.bigWig	32	2	mean	ChIP-seq:H3K27me3:dorsolateral prefrontal cortex
2676	1	ENCFF881FEK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF881FEK.bigWig	32	2	mean	ChIP-seq:H3K27ac:heart left ventricle
2677	1	ENCFF415JHE	/home/suncz/work/s02/Encode_epigenome/data/ENCFF415JHE.bigWig	32	2	mean	DNase-seq::chondrocyte
2678	1	ENCFF075YUL	/home/suncz/work/s02/Encode_epigenome/data/ENCFF075YUL.bigWig	32	2	mean	ChIP-seq:H3K27ac:dorsolateral prefrontal cortex
2679	1	ENCFF132QIU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF132QIU.bigWig	32	2	mean	ChIP-seq:H3K9me3:esophagus muscularis mucosa
2680	1	ENCFF459ABW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF459ABW.bigWig	32	2	mean	DNase-seq::mesothelial cell of epicardium
2681	1	ENCFF596HJB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF596HJB.bigWig	32	2	mean	ChIP-seq:H3K4me3:SJSA1
2682	1	ENCFF695TAW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF695TAW.bigWig	32	2	mean	ChIP-seq:RXRA:HepG2
2683	1	ENCFF379VYS	/home/suncz/work/s02/Encode_epigenome/data/ENCFF379VYS.bigWig	32	2	mean	ChIP-seq:CTCF:dorsolateral prefrontal cortex
2684	1	ENCFF255GOP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF255GOP.bigWig	32	2	mean	ChIP-seq:H3K36me3:BE2C
2685	1	ENCFF205RPD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF205RPD.bigWig	32	2	mean	ChIP-seq:H3K27me3:dorsolateral prefrontal cortex
2686	1	ENCFF533RNU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF533RNU.bigWig	32	2	mean	ChIP-seq:SPI1:K562
2687	1	ENCFF859RCJ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF859RCJ.bigWig	32	2	mean	DNase-seq::posterior cingulate gyrus
2688	1	ENCFF197JBM	/home/suncz/work/s02/Encode_epigenome/data/ENCFF197JBM.bigWig	32	2	mean	ChIP-seq:ATF3:HepG2
2689	1	ENCFF086OAW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF086OAW.bigWig	32	2	mean	ChIP-seq:SUZ12:H1
2690	1	ENCFF973NVP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF973NVP.bigWig	32	2	mean	DNase-seq::head of caudate nucleus
2691	1	ENCFF522WRJ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF522WRJ.bigWig	32	2	mean	ChIP-seq:H3K4me3:dorsolateral prefrontal cortex
2692	1	ENCFF262TJJ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF262TJJ.bigWig	32	2	mean	ChIP-seq:H3K27ac:ovary
2693	1	ENCFF769ZAK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF769ZAK.bigWig	32	2	mean	ChIP-seq:H3K36me3:WERI-Rb-1
2694	1	ENCFF748ZDI	/home/suncz/work/s02/Encode_epigenome/data/ENCFF748ZDI.bigWig	32	2	mean	"DNase-seq::central memory CD4-positive, alpha-beta T cell"
2695	1	ENCFF520PIE	/home/suncz/work/s02/Encode_epigenome/data/ENCFF520PIE.bigWig	32	2	mean	ChIP-seq:H3K27me3:placenta
2696	1	ENCFF397DDP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF397DDP.bigWig	32	2	mean	DNase-seq::posterior cingulate gyrus
2697	1	ENCFF595IKW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF595IKW.bigWig	32	2	mean	ATAC-seq::HG03571
2698	1	ENCFF661OOO	/home/suncz/work/s02/Encode_epigenome/data/ENCFF661OOO.bigWig	32	2	mean	ChIP-seq:H3K9me3:colonic mucosa
2699	1	ENCFF987RXP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF987RXP.bigWig	32	2	mean	DNase-seq::dorsolateral prefrontal cortex
2700	1	ENCFF184UXF	/home/suncz/work/s02/Encode_epigenome/data/ENCFF184UXF.bigWig	32	2	mean	ChIP-seq:H3K4me3:RWPE2
2701	1	ENCFF553DGY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF553DGY.bigWig	32	2	mean	ChIP-seq:CTCF:dorsolateral prefrontal cortex
2702	1	ENCFF460VPP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF460VPP.bigWig	32	2	mean	ChIP-seq:H3K4me1:WERI-Rb-1
2703	1	ENCFF032ITK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF032ITK.bigWig	32	2	mean	DNase-seq::dorsolateral prefrontal cortex
2704	1	ENCFF175VBV	/home/suncz/work/s02/Encode_epigenome/data/ENCFF175VBV.bigWig	32	2	mean	ChIP-seq:CTCF:spleen
2705	1	ENCFF713MFZ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF713MFZ.bigWig	32	2	mean	DNase-seq::posterior cingulate gyrus
2706	1	ENCFF423IBQ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF423IBQ.bigWig	32	2	mean	ChIP-seq:H3K27me3:RWPE2
2707	1	ENCFF034LUU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF034LUU.bigWig	32	2	mean	DNase-seq::GM10248
2708	1	ENCFF803RQX	/home/suncz/work/s02/Encode_epigenome/data/ENCFF803RQX.bigWig	32	2	mean	ATAC-seq::HG03103
2709	1	ENCFF937YXE	/home/suncz/work/s02/Encode_epigenome/data/ENCFF937YXE.bigWig	32	2	mean	DNase-seq::urothelium cell line
2710	1	ENCFF683LAG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF683LAG.bigWig	32	2	mean	ChIP-seq:H3K4me3:spleen
2711	1	ENCFF533MYS	/home/suncz/work/s02/Encode_epigenome/data/ENCFF533MYS.bigWig	32	2	mean	ChIP-seq:CTCF:choroid plexus epithelial cell
2712	1	ENCFF609TPR	/home/suncz/work/s02/Encode_epigenome/data/ENCFF609TPR.bigWig	32	2	mean	ATAC-seq::HG02759
2713	1	ENCFF799NKA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF799NKA.bigWig	32	2	mean	ATAC-seq::HG03159
2714	1	ENCFF987SXS	/home/suncz/work/s02/Encode_epigenome/data/ENCFF987SXS.bigWig	32	2	mean	ChIP-seq:CTCF:heart right ventricle
2715	1	ENCFF895CMM	/home/suncz/work/s02/Encode_epigenome/data/ENCFF895CMM.bigWig	32	2	mean	ChIP-seq:H3K9me3:pancreas
2716	1	ENCFF436HZH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF436HZH.bigWig	32	2	mean	ChIP-seq:H3K27me3:adrenal gland
2717	1	ENCFF630ZSO	/home/suncz/work/s02/Encode_epigenome/data/ENCFF630ZSO.bigWig	32	2	mean	ChIP-seq:H3K27me3:HL-60
2718	1	ENCFF881UWW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF881UWW.bigWig	32	2	mean	ATAC-seq::RWPE2
2719	1	ENCFF571KTC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF571KTC.bigWig	32	2	mean	ChIP-seq:H3K4me1:heart left ventricle
2720	1	ENCFF735ALG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF735ALG.bigWig	32	2	mean	ChIP-seq:CTCF:uterus
2721	1	ENCFF296GXD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF296GXD.bigWig	32	2	mean	ChIP-seq:H3K4me3:gastroesophageal sphincter
2722	1	ENCFF497IMT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF497IMT.bigWig	32	2	mean	ChIP-seq:H3K4me3:upper lobe of left lung
2723	1	ENCFF110JYC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF110JYC.bigWig	32	2	mean	ChIP-seq:H3K27me3:uterus
2724	1	ENCFF424LHS	/home/suncz/work/s02/Encode_epigenome/data/ENCFF424LHS.bigWig	32	2	mean	ChIP-seq:H3K27ac:esophagus squamous epithelium
2725	1	ENCFF227MIN	/home/suncz/work/s02/Encode_epigenome/data/ENCFF227MIN.bigWig	32	2	mean	ChIP-seq:H3K27ac:tibial artery
2726	1	ENCFF149EZB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF149EZB.bigWig	32	2	mean	ChIP-seq:H3K4me3:motor neuron
2727	1	ENCFF505MXJ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF505MXJ.bigWig	32	2	mean	ChIP-seq:H3K4me3:sigmoid colon
2728	1	ENCFF655VZB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF655VZB.bigWig	32	2	mean	ChIP-seq:H3K27me3:BE2C
2729	1	ENCFF390SIE	/home/suncz/work/s02/Encode_epigenome/data/ENCFF390SIE.bigWig	32	2	mean	ChIP-seq:H3K36me3:esophagus muscularis mucosa
2730	1	ENCFF776KOK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF776KOK.bigWig	32	2	mean	ChIP-seq:H3K9me3:heart left ventricle
2731	1	ENCFF781YFY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF781YFY.bigWig	32	2	mean	ChIP-seq:H3K4me1:upper lobe of left lung
2732	1	ENCFF370IDE	/home/suncz/work/s02/Encode_epigenome/data/ENCFF370IDE.bigWig	32	2	mean	ChIP-seq:H3K9me3:upper lobe of left lung
2733	1	ENCFF697UNS	/home/suncz/work/s02/Encode_epigenome/data/ENCFF697UNS.bigWig	32	2	mean	ChIP-seq:CTCF:prostate gland
2734	1	ENCFF408MBW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF408MBW.bigWig	32	2	mean	ChIP-seq:H3K4me1:HAP-1
2735	1	ENCFF838HFY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF838HFY.bigWig	32	2	mean	ChIP-seq:CTCF:esophagus muscularis mucosa
2736	1	ENCFF658BBD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF658BBD.bigWig	32	2	mean	ChIP-seq:H3K4me1:upper lobe of left lung
2737	1	ENCFF189OAT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF189OAT.bigWig	32	2	mean	ChIP-seq:H3K27me3:spleen
2738	1	ENCFF836ZGH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF836ZGH.bigWig	32	2	mean	ChIP-seq:H3K9me3:esophagus muscularis mucosa
2739	1	ENCFF881JZP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF881JZP.bigWig	32	2	mean	ChIP-seq:CTCF:upper lobe of left lung
2740	1	ENCFF988FXK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF988FXK.bigWig	32	2	mean	ChIP-seq:H3K9me3:gastroesophageal sphincter
2741	1	ENCFF822SJF	/home/suncz/work/s02/Encode_epigenome/data/ENCFF822SJF.bigWig	32	2	mean	ChIP-seq:H3K36me3:heart left ventricle
2742	1	ENCFF503YHN	/home/suncz/work/s02/Encode_epigenome/data/ENCFF503YHN.bigWig	32	2	mean	ChIP-seq:H3K4me1:uterus
2743	1	ENCFF658BSZ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF658BSZ.bigWig	32	2	mean	ChIP-seq:CTCF:testis
2744	1	ENCFF853GRR	/home/suncz/work/s02/Encode_epigenome/data/ENCFF853GRR.bigWig	32	2	mean	ChIP-seq:H3K27me3:sigmoid colon
2745	1	ENCFF578GZL	/home/suncz/work/s02/Encode_epigenome/data/ENCFF578GZL.bigWig	32	2	mean	ChIP-seq:H3K27ac:thyroid gland
2746	1	ENCFF651IBY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF651IBY.bigWig	32	2	mean	ChIP-seq:CTCF:right atrium auricular region
2747	1	ENCFF306VSY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF306VSY.bigWig	32	2	mean	ChIP-seq:H3K4me1:esophagus muscularis mucosa
2748	1	ENCFF689GBH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF689GBH.bigWig	32	2	mean	ChIP-seq:H3K27me3:dorsolateral prefrontal cortex
2749	1	ENCFF217XXG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF217XXG.bigWig	32	2	mean	ChIP-seq:CTCF:dorsolateral prefrontal cortex
2750	1	ENCFF600DRL	/home/suncz/work/s02/Encode_epigenome/data/ENCFF600DRL.bigWig	32	2	mean	ChIP-seq:H3K36me3:adrenal gland
2751	1	ENCFF787LTA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF787LTA.bigWig	32	2	mean	ChIP-seq:H3K27ac:dorsolateral prefrontal cortex
2752	1	ENCFF850UPJ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF850UPJ.bigWig	32	2	mean	ChIP-seq:H3K4me3:dorsolateral prefrontal cortex
2753	1	ENCFF146OVB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF146OVB.bigWig	32	2	mean	ChIP-seq:CTCF:tibial nerve
2754	1	ENCFF915LKG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF915LKG.bigWig	32	2	mean	ChIP-seq:CTCF:spleen
2755	1	ENCFF723HDY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF723HDY.bigWig	32	2	mean	ChIP-seq:H3K4me1:tibial nerve
2756	1	ENCFF161ZGW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF161ZGW.bigWig	32	2	mean	ChIP-seq:CTCF:ascending aorta
2757	1	ENCFF416LBI	/home/suncz/work/s02/Encode_epigenome/data/ENCFF416LBI.bigWig	32	2	mean	ChIP-seq:H3K27ac:left lung
2758	1	ENCFF703BDK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF703BDK.bigWig	32	2	mean	ChIP-seq:H3K27me3:dorsolateral prefrontal cortex
2759	1	ENCFF872REM	/home/suncz/work/s02/Encode_epigenome/data/ENCFF872REM.bigWig	32	2	mean	ChIP-seq:H3K4me3:dorsolateral prefrontal cortex
2760	1	ENCFF692NGB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF692NGB.bigWig	32	2	mean	ChIP-seq:H3K27ac:dorsolateral prefrontal cortex
2761	1	ENCFF236DLL	/home/suncz/work/s02/Encode_epigenome/data/ENCFF236DLL.bigWig	32	2	mean	ChIP-seq:H3K27me3:dorsolateral prefrontal cortex
2762	1	ENCFF358SIR	/home/suncz/work/s02/Encode_epigenome/data/ENCFF358SIR.bigWig	32	2	mean	ChIP-seq:H3K4me1:pancreas
2763	1	ENCFF269CHA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF269CHA.bigWig	32	2	mean	ChIP-seq:KDM4A:H1
2764	1	ENCFF394XCQ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF394XCQ.bigWig	32	2	mean	DNase-seq::head of caudate nucleus
2765	1	ENCFF762XGK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF762XGK.bigWig	32	2	mean	ChIP-seq:H3K4me3:pancreas
2766	1	ENCFF884GXF	/home/suncz/work/s02/Encode_epigenome/data/ENCFF884GXF.bigWig	32	2	mean	ChIP-seq:CTCF:gastrocnemius medialis
2767	1	ENCFF126LLA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF126LLA.bigWig	32	2	mean	ChIP-seq:H3K27me3:dorsolateral prefrontal cortex
2768	1	ENCFF150CFZ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF150CFZ.bigWig	32	2	mean	ChIP-seq:CTCF:dorsolateral prefrontal cortex
2769	1	ENCFF905SCU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF905SCU.bigWig	32	2	mean	DNase-seq::head of caudate nucleus
2770	1	ENCFF737NXC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF737NXC.bigWig	32	2	mean	ChIP-seq:H3K27ac:dorsolateral prefrontal cortex
2771	1	ENCFF902TZJ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF902TZJ.bigWig	32	2	mean	ChIP-seq:H3K27me3:dorsolateral prefrontal cortex
2772	1	ENCFF063NKV	/home/suncz/work/s02/Encode_epigenome/data/ENCFF063NKV.bigWig	32	2	mean	ChIP-seq:CTCF:dorsolateral prefrontal cortex
2773	1	ENCFF002TPB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF002TPB.bigWig	32	2	mean	ChIP-seq:CTCF:heart left ventricle
2774	1	ENCFF218FQN	/home/suncz/work/s02/Encode_epigenome/data/ENCFF218FQN.bigWig	32	2	mean	ChIP-seq:H3K27ac:spleen
2775	1	ENCFF506EQT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF506EQT.bigWig	32	2	mean	ChIP-seq:H3K27me3:heart left ventricle
2776	1	ENCFF193MKV	/home/suncz/work/s02/Encode_epigenome/data/ENCFF193MKV.bigWig	32	2	mean	ChIP-seq:H3K4me3:heart right ventricle
2777	1	ENCFF241CCA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF241CCA.bigWig	32	2	mean	ChIP-seq:H3K27me3:dorsolateral prefrontal cortex
2778	1	ENCFF736FHB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF736FHB.bigWig	32	2	mean	DNase-seq::WTC11
2779	1	ENCFF431VJE	/home/suncz/work/s02/Encode_epigenome/data/ENCFF431VJE.bigWig	32	2	mean	DNase-seq::head of caudate nucleus
2780	1	ENCFF013AMD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF013AMD.bigWig	32	2	mean	DNase-seq::dorsolateral prefrontal cortex
2781	1	ENCFF733ZHD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF733ZHD.bigWig	32	2	mean	DNase-seq::head of caudate nucleus
2782	1	ENCFF706SQR	/home/suncz/work/s02/Encode_epigenome/data/ENCFF706SQR.bigWig	32	2	mean	DNase-seq::head of caudate nucleus
2783	1	ENCFF520EKD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF520EKD.bigWig	32	2	mean	ChIP-seq:H3K36me3:heart left ventricle
2784	1	ENCFF415SNI	/home/suncz/work/s02/Encode_epigenome/data/ENCFF415SNI.bigWig	32	2	mean	ChIP-seq:CTCF:dorsolateral prefrontal cortex
2785	1	ENCFF329QOB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF329QOB.bigWig	32	2	mean	ChIP-seq:H3K27me3:dorsolateral prefrontal cortex
2786	1	ENCFF242JQR	/home/suncz/work/s02/Encode_epigenome/data/ENCFF242JQR.bigWig	32	2	mean	ChIP-seq:H3K4me3:dorsolateral prefrontal cortex
2787	1	ENCFF505HNJ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF505HNJ.bigWig	32	2	mean	DNase-seq::head of caudate nucleus
2788	1	ENCFF548WRA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF548WRA.bigWig	32	2	mean	ChIP-seq:H3K4me3:heart right ventricle
2789	1	ENCFF144BYA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF144BYA.bigWig	32	2	mean	ChIP-seq:SMC3:HepG2
2790	1	ENCFF867EPP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF867EPP.bigWig	32	2	mean	ChIP-seq:H3K9me3:mononuclear cell
2791	1	ENCFF576ZDO	/home/suncz/work/s02/Encode_epigenome/data/ENCFF576ZDO.bigWig	32	2	mean	ChIP-seq:CTCF:left lung
2792	1	ENCFF124SCF	/home/suncz/work/s02/Encode_epigenome/data/ENCFF124SCF.bigWig	32	2	mean	ChIP-seq:MEF2A:K562
2793	1	ENCFF183NEC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF183NEC.bigWig	32	2	mean	ChIP-seq:CREB1:Ishikawa
2794	1	ENCFF165ZCP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF165ZCP.bigWig	32	2	mean	ChIP-seq:H3K27ac:dorsolateral prefrontal cortex
2795	1	ENCFF684DXK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF684DXK.bigWig	32	2	mean	ChIP-seq:H3K27ac:dorsolateral prefrontal cortex
2796	1	ENCFF107EUG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF107EUG.bigWig	32	2	mean	ChIP-seq:H3K27me3:dorsolateral prefrontal cortex
2797	1	ENCFF222KDP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF222KDP.bigWig	32	2	mean	ChIP-seq:CTCF:heart right ventricle
2798	1	ENCFF240ZHC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF240ZHC.bigWig	32	2	mean	ChIP-seq:ZZZ3:HeLa-S3
2799	1	ENCFF322DRU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF322DRU.bigWig	32	2	mean	ChIP-seq:POLR2A:GM12878
2800	1	ENCFF898HJF	/home/suncz/work/s02/Encode_epigenome/data/ENCFF898HJF.bigWig	32	2	mean	ChIP-seq:H3K27me3:dorsolateral prefrontal cortex
2801	1	ENCFF368ZJP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF368ZJP.bigWig	32	2	mean	ChIP-seq:H4K20me1:DOHH2
2802	1	ENCFF878QEF	/home/suncz/work/s02/Encode_epigenome/data/ENCFF878QEF.bigWig	32	2	mean	ChIP-seq:H2AFZ:SU-DHL-6
2803	1	ENCFF464DQN	/home/suncz/work/s02/Encode_epigenome/data/ENCFF464DQN.bigWig	32	2	mean	ChIP-seq:H3K27me3:dorsolateral prefrontal cortex
2804	1	ENCFF863YKR	/home/suncz/work/s02/Encode_epigenome/data/ENCFF863YKR.bigWig	32	2	mean	ChIP-seq:CTCF:dorsolateral prefrontal cortex
2805	1	ENCFF703NIX	/home/suncz/work/s02/Encode_epigenome/data/ENCFF703NIX.bigWig	32	2	mean	ATAC-seq::T-cell
2806	1	ENCFF037ZVD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF037ZVD.bigWig	32	2	mean	ATAC-seq::T-cell
2807	1	ENCFF162OPA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF162OPA.bigWig	32	2	mean	ChIP-seq:ZBTB7A:Ishikawa
2808	1	ENCFF056DGM	/home/suncz/work/s02/Encode_epigenome/data/ENCFF056DGM.bigWig	32	2	mean	ChIP-seq:TRIM28:K562
2809	1	ENCFF838BJP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF838BJP.bigWig	32	2	mean	ChIP-seq:CTCF:dorsolateral prefrontal cortex
2810	1	ENCFF635VMQ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF635VMQ.bigWig	32	2	mean	ChIP-seq:H3K4me3:heart left ventricle
2811	1	ENCFF797RFI	/home/suncz/work/s02/Encode_epigenome/data/ENCFF797RFI.bigWig	32	2	mean	ChIP-seq:H3K36me3:left ventricle myocardium inferior
2812	1	ENCFF775NLA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF775NLA.bigWig	32	2	mean	ChIP-seq:H3K27ac:dorsolateral prefrontal cortex
2813	1	ENCFF634CTV	/home/suncz/work/s02/Encode_epigenome/data/ENCFF634CTV.bigWig	32	2	mean	DNase-seq::head of caudate nucleus
2814	1	ENCFF329KZI	/home/suncz/work/s02/Encode_epigenome/data/ENCFF329KZI.bigWig	32	2	mean	DNase-seq::iris pigment epithelial cell
2815	1	ENCFF501QIH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF501QIH.bigWig	32	2	mean	ChIP-seq:H3K4me3:dorsolateral prefrontal cortex
2816	1	ENCFF454ULG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF454ULG.bigWig	32	2	mean	ChIP-seq:H3K9me3:mucosa of descending colon
2817	1	ENCFF137KFY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF137KFY.bigWig	32	2	mean	ATAC-seq::K562
2818	1	ENCFF252GZO	/home/suncz/work/s02/Encode_epigenome/data/ENCFF252GZO.bigWig	32	2	mean	ATAC-seq::K562
2819	1	ENCFF577ASN	/home/suncz/work/s02/Encode_epigenome/data/ENCFF577ASN.bigWig	32	2	mean	ChIP-seq:CTCF:dorsolateral prefrontal cortex
